Date,Category,Item,Qty,Product Sales,Discounts,Tax,Gross Sales,Itemisation Type
21/10/2024,Beverages,Drink - Lipton LEMON,2,$9.08,$0.00,$0.92,$10.16,Physical Good
21/10/2024,None,Strawberry Bear - Balloon,1,$42.09,-$13.50,$2.91,$32.00,Physical Good
21/10/2024,None,Strawberry Bear - Balloon,1,$40.84,$0.00,$4.16,$45.72,Physical Good
21/10/2024,Raws/Kaws,Raws - OG,1,$45.38,$0.00,$4.62,$50.80,Physical Good
21/10/2024,None,Rabbit - Ice Cream,1,$37.42,-$12.00,$2.58,$28.45,Physical Good
21/10/2024,None,Bowtie Cat - Sailor,1,$45.38,$0.00,$4.62,$50.80,Physical Good
21/10/2024,Sanrio,Kuro - Eclipse,1,$42.09,-$13.50,$2.91,$32.00,Physical Good
21/10/2024,Beverages,Drink - Lipton PEACH,2,$9.08,$0.00,$0.92,$10.16,Physical Good
21/10/2024,None,Capybara - Piggy Hat,1,$45.38,$0.00,$4.62,$50.80,Physical Good
21/10/2024,None,Astronaut,1,$31.77,$0.00,$3.23,$35.56,Physical Good
21/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
21/10/2024,None,Ducky Star,1,$40.84,$0.00,$4.16,$45.72,Physical Good
21/10/2024,None,Astronaut,1,$32.74,-$10.50,$2.26,$24.89,Physical Good
21/10/2024,None,Rabbit - Strawberry Bag,1,$32.77,-$10.50,$2.23,$24.50,Physical Good
21/10/2024,None,Piggy - Queen,1,$36.37,$0.00,$3.63,$40.00,Physical Good
21/10/2024,None,Fox - Nine Tailed,1,$50.00,$0.00,$5.00,$55.00,Physical Good
21/10/2024,None,Astronaut,1,$32.77,-$10.50,$2.23,$24.50,Physical Good
21/10/2024,None,Strawberry Bear - Princess,1,$40.84,$0.00,$4.16,$45.72,Physical Good
21/10/2024,None,Capybara - Turtle Hat,1,$45.38,$0.00,$4.62,$50.80,Physical Good
21/10/2024,None,Monster small,1,$42.09,-$13.50,$2.91,$32.00,Physical Good
20/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/10/2024,None,Apple Baby,1,$31.77,$0.00,$3.23,$35.56,Physical Good
20/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/10/2024,None,Capybara - Turtle Hat,1,$45.38,$0.00,$4.62,$50.80,Physical Good
20/10/2024,Sanrio,Purin,1,$42.09,-$13.50,$2.91,$32.00,Physical Good
20/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/10/2024,SP GIRL - SKULLPANDA,SP - Hair Clips,1,$46.77,-$15.00,$3.23,$35.56,Physical Good
20/10/2024,None,Capybara - Toilet,1,$45.38,$0.00,$4.62,$50.80,Physical Good
20/10/2024,Raws/Kaws,Raws - OG,1,$45.38,$0.00,$4.62,$50.80,Physical Good
20/10/2024,Beverages,Drink - Yellow Red Bull,1,$4.54,$0.00,$0.46,$5.08,Physical Good
20/10/2024,Halloween,Halloween - Bubu Lala,1,$45.38,$0.00,$4.62,$50.80,Physical Good
20/10/2024,Sanrio,Kuro - Clown Hat,1,$42.09,-$13.50,$2.91,$32.00,Physical Good
20/10/2024,Beverages,Drink - WATER,1,$2.72,$0.00,$0.28,$3.05,Physical Good
20/10/2024,None,Dor - Fal,1,$40.84,$0.00,$4.16,$45.72,Physical Good
20/10/2024,None,Astronaut,1,$32.74,-$10.50,$2.26,$24.89,Physical Good
20/10/2024,None,Piggy - Queen,1,$36.31,$0.00,$3.69,$40.64,Physical Good
20/10/2024,None,Larva,1,$32.74,-$10.50,$2.26,$24.89,Physical Good
20/10/2024,None,Monster small,1,$40.84,$0.00,$4.16,$45.72,Physical Good
20/10/2024,Beverages,Drink - Lipton PEACH,4,$18.15,$0.00,$1.85,$20.32,Physical Good
20/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/10/2024,None,Extra Paints,5,$9.09,$0.00,$0.91,$10.00,Physical Good
20/10/2024,None,Bear Holder - A,1,$59.09,$0.00,$5.91,$65.00,Physical Good
20/10/2024,None,Rabbit - Ice Cream,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
20/10/2024,Couple,Couple – Cat,1,$49.92,$0.00,$5.08,$55.88,Physical Good
20/10/2024,Sanrio,Kuro - Bowtied,1,$40.85,$0.00,$4.15,$45.72,Physical Good
20/10/2024,Stitch,Mitch - Dragon Hat,1,$42.09,-$13.50,$2.91,$32.00,Physical Good
20/10/2024,None,Piggy - Queen,1,$36.31,$0.00,$3.69,$40.64,Physical Good
20/10/2024,None,Piggy - Birthday,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
20/10/2024,Beverages,Drink - Banana Milk,1,$3.40,$0.00,$0.35,$3.81,Physical Good
20/10/2024,None,Repeat painting,1,$9.07,$0.00,$0.93,$10.16,Service
20/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
20/10/2024,Halloween,Halloween - Cheshire Cat,1,$40.84,$0.00,$4.16,$45.72,Physical Good
20/10/2024,None,Rabbit - Carrot,1,$32.74,-$10.50,$2.26,$24.89,Physical Good
20/10/2024,None,Rabbit – Fish,1,$36.31,$0.00,$3.69,$40.64,Physical Good
20/10/2024,None,Lion King,1,$36.31,$0.00,$3.69,$40.64,Physical Good
20/10/2024,None,Puppy,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
20/10/2024,None,Larva,1,$32.74,-$10.50,$2.26,$24.89,Physical Good
20/10/2024,None,Larva,1,$31.76,$0.00,$3.24,$35.56,Physical Good
20/10/2024,None,Monster small,1,$40.85,$0.00,$4.15,$45.72,Physical Good
20/10/2024,None,Dino - I Meet You,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
20/10/2024,None,Dino - Baby,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
20/10/2024,None,Fox - Nine Tailed,1,$49.92,$0.00,$5.08,$55.88,Physical Good
20/10/2024,Sanrio,Cina - Bowtied,1,$40.85,$0.00,$4.15,$45.72,Physical Good
20/10/2024,None,Teddy with Tote,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
20/10/2024,Couple,Couple - Lucky Cat,1,$49.92,$0.00,$5.08,$55.88,Physical Good
20/10/2024,Sanrio,Mel - Bowtied,1,$40.84,$0.00,$4.16,$45.72,Physical Good
20/10/2024,None,SP - Rabbit Trainer,1,$45.39,$0.00,$4.61,$50.80,Physical Good
20/10/2024,None,Custom Amount,1,$37.41,-$12.00,$2.59,$28.45,
20/10/2024,Beverages,Drink - Lipton LEMON,1,$4.54,$0.00,$0.46,$5.08,Physical Good
20/10/2024,POP MART Character,Dim Dim,1,$45.38,$0.00,$4.62,$50.80,Physical Good
20/10/2024,None,Puppy,1,$37.42,-$12.00,$2.58,$28.45,Physical Good
20/10/2024,None,Larva,1,$31.77,$0.00,$3.23,$35.56,Physical Good
20/10/2024,Halloween,Halloween - Pumpkin Man,1,$45.38,$0.00,$4.62,$50.80,Physical Good
20/10/2024,Halloween,Halloween - Mel,1,$42.09,-$13.50,$2.91,$32.00,Physical Good
20/10/2024,Beverages,Drink - WATER,1,$2.86,-$1.50,$0.14,$1.52,Physical Good
20/10/2024,None,Bowtie Cat - School Girl,1,$46.82,-$15.00,$3.18,$35.00,Physical Good
20/10/2024,None,Bowtie Cat - School Girl,1,$45.45,$0.00,$4.55,$50.00,Physical Good
20/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.00,Service
20/10/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
20/10/2024,None,Kuro - Ice Cream,1,$43.99,-$34.09,$1.01,$11.08,Physical Good
20/10/2024,Halloween,Halloween - Cheshire Cat,1,$43.56,-$29.41,$1.44,$15.84,Physical Good
19/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/10/2024,None,Gloss Varnish,1,$4.53,$0.00,$0.47,$5.08,Service
19/10/2024,None,Dor - Fal,1,$42.82,-$21.43,$2.18,$23.95,Physical Good
19/10/2024,None,Capybara - Mother & Child,1,$57.10,-$28.57,$2.90,$31.93,Physical Good
19/10/2024,None,Teddy with Tote,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
19/10/2024,None,Custom Amount,1,$36.31,$0.00,$3.69,$40.64,
19/10/2024,Raws/Kaws,Raws - Furry,1,$50.00,-$50.00,$0.00,$0.00,Physical Good
19/10/2024,Sanrio,Mel,1,$40.00,-$40.00,$0.00,$0.00,Physical Good
19/10/2024,SP GIRL - SKULLPANDA,SP - Lion Dance,1,$63.53,$0.00,$6.47,$71.12,Physical Good
19/10/2024,None,Capybara - Toilet,1,$46.77,-$15.00,$3.23,$35.56,Physical Good
19/10/2024,Disney Characters,Dom - Milk Bottle,1,$36.31,$0.00,$3.69,$40.64,Physical Good
19/10/2024,None,Larva - Small B,1,$25.25,-$8.10,$1.75,$19.20,Physical Good
19/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/10/2024,Halloween,Halloween - Bubu Lala,1,$45.38,$0.00,$4.62,$50.80,Physical Good
19/10/2024,None,Bowtie Cat - Sailor,1,$46.77,-$15.00,$3.23,$35.56,Physical Good
19/10/2024,Beverages,Drink - Yellow Red Bull,1,$4.54,$0.00,$0.46,$5.08,Physical Good
19/10/2024,Couple,Couple - Lucky Cat,1,$49.92,$0.00,$5.08,$55.88,Physical Good
19/10/2024,Beverages,Drink - 0 Degree Iced Tea,1,$4.29,-$2.25,$0.21,$2.29,Physical Good
19/10/2024,None,Fox - Nine Tailed,1,$49.92,$0.00,$5.08,$55.88,Physical Good
19/10/2024,Sanrio,Cina - Bowtied,1,$42.09,-$13.50,$2.91,$32.00,Physical Good
19/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/10/2024,Halloween,Halloween - Pumpkin Man,1,$46.77,-$15.00,$3.23,$35.56,Physical Good
19/10/2024,None,Capybara - Toilet,1,$45.38,$0.00,$4.62,$50.80,Physical Good
19/10/2024,Halloween,Halloween - Mel,1,$42.09,-$13.50,$2.91,$32.00,Physical Good
19/10/2024,Sanrio,Cina - Princess,1,$40.84,$0.00,$4.16,$45.72,Physical Good
19/10/2024,None,Custom Amount,1,$45.38,$0.00,$4.62,$50.80,
19/10/2024,None,Custom Amount,1,$46.77,-$15.00,$3.23,$35.56,
19/10/2024,None,Rabbit on Duck,1,$40.84,$0.00,$4.16,$45.72,Physical Good
19/10/2024,None,Rabbit - Ice Cream,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
19/10/2024,None,Ducky Star,1,$40.85,$0.00,$4.15,$45.72,Physical Good
19/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/10/2024,None,Bowtie Cat - School Girl,1,$48.67,-$35.59,$1.33,$14.64,Physical Good
19/10/2024,None,Bowtie Cat - School Girl,1,$48.10,-$29.41,$1.90,$20.92,Physical Good
19/10/2024,Couple,Couple - Ducky,1,$49.92,$0.00,$5.08,$55.88,Physical Good
19/10/2024,None,Take-home kit,1,$2.72,$0.00,$0.28,$3.05,Physical Good
19/10/2024,None,Teddy with Tote,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
19/10/2024,None,Custom Amount,1,$40.85,$0.00,$4.15,$45.72,
19/10/2024,None,Peach Baby,1,$31.76,$0.00,$3.24,$35.56,Physical Good
19/10/2024,None,Apple Baby,1,$32.74,-$10.50,$2.26,$24.89,Physical Good
19/10/2024,None,BuBu LaLa,1,$46.82,-$15.00,$3.18,$35.00,Physical Good
19/10/2024,Couple,Couple – Cat,1,$50.00,$0.00,$5.00,$55.00,Physical Good
19/10/2024,None,Bowtie Cat - School Girl,1,$45.38,$0.00,$4.62,$50.80,Physical Good
19/10/2024,Beverages,Drink - Yellow Red Bull,1,$4.54,$0.00,$0.46,$5.08,Physical Good
19/10/2024,None,BuBu LaLa,1,$46.77,-$15.00,$3.23,$35.56,Physical Good
19/10/2024,None,BuBu LaLa,1,$45.38,$0.00,$4.62,$50.80,Physical Good
19/10/2024,Raws/Kaws,Raws - Furry,1,$47.81,-$26.32,$2.19,$24.06,Physical Good
19/10/2024,None,Custom Amount,1,$43.03,-$23.68,$1.97,$21.66,
19/10/2024,Sanrio,Pompom,1,$40.85,$0.00,$4.15,$45.72,Physical Good
19/10/2024,None,Teddy with Tote,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
19/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
19/10/2024,None,Gloss Varnish,1,$4.53,$0.00,$0.47,$5.08,Service
19/10/2024,None,Mama Chicken - 2,1,$27.23,$0.00,$2.77,$30.48,Physical Good
19/10/2024,None,Capybara - Toilet,1,$45.38,$0.00,$4.62,$50.80,Physical Good
19/10/2024,None,Kuro - Princess,1,$40.84,$0.00,$4.16,$45.72,Physical Good
19/10/2024,SP GIRL - SKULLPANDA,SP - Hair Clips,1,$45.38,$0.00,$4.62,$50.80,Physical Good
19/10/2024,Halloween,Halloween - Cheshire Cat,1,$43.83,-$32.37,$1.17,$12.83,Physical Good
19/10/2024,None,Rabbit - Carrot,1,$34.37,-$28.13,$0.63,$6.98,Physical Good
19/10/2024,None,Kuro - Ice Cream,1,$40.84,$0.00,$4.16,$45.72,Physical Good
19/10/2024,None,Dor,1,$32.74,-$10.50,$2.26,$24.89,Physical Good
19/10/2024,None,Rabbit - Ice Cream,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
19/10/2024,Couple,Couple - Lucky Cat,1,$49.92,$0.00,$5.08,$55.88,Physical Good
19/10/2024,Beverages,Drink - Lipton LEMON,1,$4.54,$0.00,$0.46,$5.08,Physical Good
19/10/2024,None,Custom Amount,1,$32.74,-$10.50,$2.26,$24.89,
19/10/2024,Sanrio,Mel,1,$36.30,$0.00,$3.70,$40.64,Physical Good
19/10/2024,None,Dino,1,$36.31,$0.00,$3.69,$40.64,Physical Good
19/10/2024,None,Piggy - Birthday,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
19/10/2024,None,Teddy with Tote,1,$36.30,$0.00,$3.70,$40.64,Physical Good
19/10/2024,None,Capybara - Piggy Hat,1,$46.77,-$15.00,$3.23,$35.56,Physical Good
19/10/2024,None,Fox - Nine Tailed,1,$49.92,$0.00,$5.08,$55.88,Physical Good
19/10/2024,None,Ducky Star,1,$40.84,$0.00,$4.16,$45.72,Physical Good
19/10/2024,None,Custom Amount,1,$46.77,-$15.00,$3.23,$35.56,
19/10/2024,Sanrio,Mel,1,$36.31,$0.00,$3.69,$40.64,Physical Good
19/10/2024,None,Custom Amount,1,$31.76,$0.00,$3.24,$35.56,
19/10/2024,None,Custom Amount,1,$32.74,-$10.50,$2.26,$24.89,
19/10/2024,None,Peach Baby,1,$32.74,-$10.50,$2.26,$24.89,Physical Good
19/10/2024,None,Rabbit - Ice Cream,1,$36.31,$0.00,$3.69,$40.64,Physical Good
19/10/2024,Beverages,Drink - WATER,1,$2.72,$0.00,$0.28,$3.05,Physical Good
19/10/2024,Beverages,Drink - WATER,1,$2.86,-$1.50,$0.14,$1.52,Physical Good
18/10/2024,Beverages,Drink - WATER,1,$2.84,-$1.32,$0.16,$1.71,Physical Good
18/10/2024,Sanrio,Cina - Queen,1,$42.14,-$13.50,$2.86,$31.50,Physical Good
18/10/2024,Couple,Couple - Lucky Cat,1,$50.00,$0.00,$5.00,$55.00,Physical Good
18/10/2024,None,Dor,1,$32.45,-$7.00,$2.55,$28.00,Physical Good
18/10/2024,None,Astronaut,1,$35.00,-$35.00,$0.00,$0.00,Physical Good
18/10/2024,Halloween,Halloween - Mel,1,$45.00,-$45.00,$0.00,$0.00,Physical Good
18/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
18/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
18/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
18/10/2024,Halloween,Halloween - Pumpkin Man,1,$45.38,$0.00,$4.62,$50.80,Physical Good
18/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
18/10/2024,Beverages,Drink - COKE,1,$2.73,$0.00,$0.27,$3.00,Physical Good
18/10/2024,Beverages,Drink - Yellow Red Bull,1,$4.77,-$2.50,$0.23,$2.54,Physical Good
18/10/2024,Disney Characters,Dom - Milk Bottle,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
18/10/2024,None,Bowtie Cat - Sailor,1,$45.39,$0.00,$4.61,$50.80,Physical Good
18/10/2024,Beverages,Drink - Red Bull,1,$4.54,$0.00,$0.46,$5.08,Physical Good
18/10/2024,Beverages,Drink - COKE,1,$2.72,$0.00,$0.28,$3.05,Physical Good
18/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
18/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
18/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
18/10/2024,Beverages,Drink - SPRITE,1,$2.72,$0.00,$0.28,$3.05,Physical Good
18/10/2024,Beverages,Drink - Milkis,1,$2.73,$0.00,$0.27,$3.05,Physical Good
18/10/2024,SP GIRL - SKULLPANDA,SP - Lion Dance,1,$64.50,-$10.50,$5.50,$60.45,Physical Good
18/10/2024,Sanrio,Cina - Bowtied,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
18/10/2024,None,Ducky Star,1,$41.46,-$6.75,$3.54,$38.86,Physical Good
18/10/2024,Halloween,Halloween - Cheshire Cat,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
18/10/2024,Couple,Couple – Resting Bear,1,$49.92,$0.00,$5.08,$55.88,Physical Good
18/10/2024,None,Fox - Nine Tailed,1,$49.92,$0.00,$5.08,$55.88,Physical Good
18/10/2024,None,Bowtie Cat - School Girl,1,$46.77,-$15.00,$3.23,$35.56,Physical Good
18/10/2024,SP GIRL - SKULLPANDA,SP - Emperor,1,$42.09,-$13.50,$2.91,$32.00,Physical Good
18/10/2024,POP MART Character,Dim Dim,1,$45.38,$0.00,$4.62,$50.80,Physical Good
18/10/2024,None,Fox - Nine Tailed,1,$49.92,$0.00,$5.08,$55.88,Physical Good
18/10/2024,Sanrio,Pompom,1,$42.09,-$13.50,$2.91,$32.00,Physical Good
18/10/2024,Beverages,Drink - Yellow Red Bull,1,$4.77,-$2.50,$0.23,$2.54,Physical Good
18/10/2024,None,Capybara - Piggy Hat,1,$45.38,$0.00,$4.62,$50.80,Physical Good
18/10/2024,None,Puppy,1,$37.42,-$12.00,$2.58,$28.45,Physical Good
17/10/2024,Raws/Kaws,Raws - Furry,1,$50.00,-$50.00,$0.00,$0.00,Physical Good
17/10/2024,None,Dor,1,$32.74,-$10.50,$2.26,$24.89,Physical Good
17/10/2024,None,Dor,1,$31.76,$0.00,$3.24,$35.56,Physical Good
17/10/2024,None,Gloss Varnish,1,$5.00,-$5.00,$0.00,$0.00,Service
17/10/2024,None,Gloss Varnish,1,$5.00,-$5.00,$0.00,$0.00,Service
17/10/2024,None,Fox - Nine Tailed,1,$55.00,-$55.00,$0.00,$0.00,Physical Good
17/10/2024,POP MART Character,Dim Dim,1,$50.00,-$50.00,$0.00,$0.00,Physical Good
17/10/2024,None,Bear Holder - B,1,$59.00,$0.00,$6.00,$66.04,Physical Good
17/10/2024,Sanrio,Pompom,1,$42.09,-$13.50,$2.91,$32.00,Physical Good
17/10/2024,None,Rabbit - Strawberry Bag,1,$32.74,-$10.50,$2.26,$24.89,Physical Good
17/10/2024,None,Custom Amount,1,$40.84,$0.00,$4.16,$45.72,
17/10/2024,Halloween,Halloween - Bubu Lala,1,$45.38,$0.00,$4.62,$50.80,Physical Good
17/10/2024,Halloween,Halloween - Cina,1,$42.09,-$13.50,$2.91,$32.00,Physical Good
17/10/2024,Beverages,Drink - Yellow Red Bull,1,$4.54,$0.00,$0.46,$5.08,Physical Good
17/10/2024,Beverages,Drink - Milkis,1,$2.72,$0.00,$0.28,$3.05,Physical Good
17/10/2024,None,Capybara - Toilet,1,$45.38,$0.00,$4.62,$50.80,Physical Good
17/10/2024,None,Totoro,1,$42.09,-$13.50,$2.91,$32.00,Physical Good
17/10/2024,Sanrio,Kuro - Clown Hat,1,$45.00,-$45.00,$0.00,$0.00,Physical Good
17/10/2024,SP GIRL - SKULLPANDA,SP - Suit Tie,1,$45.00,-$45.00,$0.00,$0.00,Physical Good
17/10/2024,SP GIRL - SKULLPANDA,SP - Suit Tie,1,$40.84,$0.00,$4.16,$45.72,Physical Good
17/10/2024,Beverages,Drink - Yellow Red Bull,1,$4.77,-$2.50,$0.23,$2.54,Physical Good
16/10/2024,None,Bowtie Cat - Sailor,1,$45.38,$0.00,$4.62,$50.80,Physical Good
16/10/2024,None,Dor - Captain US,1,$37.42,-$12.00,$2.58,$28.45,Physical Good
16/10/2024,Beverages,Drink - WATER,1,$2.86,-$1.50,$0.14,$1.52,Physical Good
16/10/2024,None,Teddy with Tote,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
16/10/2024,Couple,Couple – Resting Bear,1,$49.92,$0.00,$5.08,$55.88,Physical Good
16/10/2024,Disney Characters,Dom - Milk Bottle,1,$36.31,$0.00,$3.69,$40.64,Physical Good
16/10/2024,None,Dino - Baby Dummy,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
16/10/2024,None,Totoro,1,$43.56,-$29.41,$1.44,$15.84,Physical Good
16/10/2024,None,Kuro - Ice Cream,1,$43.99,-$34.09,$1.01,$11.08,Physical Good
16/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
16/10/2024,Beverages,Drink - WATER,1,$2.72,$0.00,$0.28,$3.05,Physical Good
16/10/2024,Couple,Couple – Cat,1,$49.92,$0.00,$5.08,$55.88,Physical Good
16/10/2024,Halloween,Halloween - Cina,1,$40.84,$0.00,$4.16,$45.72,Physical Good
15/10/2024,None,Take-home kit,1,$2.72,$0.00,$0.28,$3.05,Physical Good
15/10/2024,None,Take-home kit,1,$2.72,$0.00,$0.28,$3.05,Physical Good
15/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
15/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
15/10/2024,None,Apple Baby,1,$32.74,-$10.50,$2.26,$24.89,Physical Good
15/10/2024,Sanrio,Mel - Bowtied,1,$40.84,$0.00,$4.16,$45.72,Physical Good
15/10/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
15/10/2024,None,Gloss Varnish,1,$5.00,-$5.00,$0.00,$0.00,Service
15/10/2024,None,Gloss Varnish,1,$5.00,-$5.00,$0.00,$0.00,Service
15/10/2024,Couple,Couple – Resting Bear,1,$49.92,$0.00,$5.08,$55.88,Physical Good
15/10/2024,None,Rabbit - Ice Cream,1,$36.31,$0.00,$3.69,$40.64,Physical Good
15/10/2024,Sanrio,Mel,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
15/10/2024,None,Puppy,1,$36.86,-$6.00,$3.14,$34.55,Physical Good
15/10/2024,None,Custom Amount,1,$46.07,-$7.50,$3.93,$43.18,
15/10/2024,None,Piggy - Birthday,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
15/10/2024,Couple,Couple - Lucky Cat,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
15/10/2024,Beverages,Drink - Banana Milk,1,$3.40,$0.00,$0.35,$3.81,Physical Good
15/10/2024,Beverages,Drink - Red Bull,1,$4.54,$0.00,$0.46,$5.08,Physical Good
15/10/2024,Halloween,Halloween - Cina,1,$45.00,-$45.00,$0.00,$0.00,Physical Good
15/10/2024,Halloween,Halloween - Mel,1,$45.00,-$45.00,$0.00,$0.00,Physical Good
15/10/2024,None,Fox - Nine Tailed,1,$49.92,$0.00,$5.08,$55.88,Physical Good
15/10/2024,None,Dor,1,$32.74,-$10.50,$2.26,$24.89,Physical Good
15/10/2024,Halloween,Halloween - Bubu Lala,1,$50.00,-$50.00,$0.00,$0.00,Physical Good
15/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
15/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
15/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
15/10/2024,None,Custom Amount,1,$4.54,$0.00,$0.46,$5.08,
15/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.00,Service
15/10/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
15/10/2024,None,Piggy - Bathtub,1,$37.42,-$12.00,$2.58,$28.45,Physical Good
15/10/2024,Sanrio,Kuro - Evil,1,$45.38,$0.00,$4.62,$50.80,Physical Good
15/10/2024,Sanrio,Mel - Bowtied,2,$84.18,-$27.00,$5.82,$64.01,Physical Good
15/10/2024,Raws/Kaws,Raws - Furry,1,$46.82,-$15.00,$3.18,$35.00,Physical Good
15/10/2024,None,Capybara - Mother & Child,1,$54.54,$0.00,$5.46,$60.00,Physical Good
15/10/2024,None,Piggy - Bathtub,1,$36.31,$0.00,$3.69,$40.64,Physical Good
15/10/2024,Couple,Couple - Banana,1,$51.44,-$16.50,$3.56,$39.12,Physical Good
15/10/2024,Couple,Couple – Resting Bear,1,$49.92,$0.00,$5.08,$55.88,Physical Good
15/10/2024,Halloween,Halloween - Cina,1,$40.84,$0.00,$4.16,$45.72,Physical Good
15/10/2024,None,BuBu LaLa,1,$45.38,$0.00,$4.62,$50.80,Physical Good
15/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
15/10/2024,None,Gloss Varnish,1,$5.00,-$5.00,$0.00,$0.00,Service
15/10/2024,POP MART Character,Dim Dim,1,$50.00,-$50.00,$0.00,$0.00,Physical Good
15/10/2024,None,Piggy – Happy,1,$40.00,-$40.00,$0.00,$0.00,Physical Good
14/10/2024,Halloween,Halloween - Bubu Lala,1,$46.82,-$15.00,$3.18,$35.00,Physical Good
14/10/2024,None,Custom Amount,1,$46.82,-$15.00,$3.18,$35.00,
14/10/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
14/10/2024,None,Custom Amount,1,$36.86,-$6.00,$3.14,$34.54,
14/10/2024,None,Fox - Nine Tailed,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
14/10/2024,Beverages,Drink - COKE ZERO,1,$2.72,$0.00,$0.28,$3.05,Physical Good
14/10/2024,Halloween,Halloween - Pumpkin Man,1,$45.38,$0.00,$4.62,$50.80,Physical Good
14/10/2024,None,Capybara - Piggy Hat,1,$46.77,-$15.00,$3.23,$35.56,Physical Good
